id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-f5770bfd,Synthetic confectionery 1045,0.77,0.4,0.59,16.76,confectionery,2,1,0,5,1
SYN-5b452f1d,Synthetic fruit 1046,0.75,0.54,0.46,21.41,fruit,3,1,0,8,1
SYN-6f4d96ff,Synthetic confectionery 1047,1.12,0.44,0.52,13.52,confectionery,2,1,0,4,1
SYN-ddf6cbc4,Synthetic instant meals 1048,1.17,0.74,0.61,17.65,instant meals,3,0,1,10,1
SYN-0ea57855,Synthetic side dish 1049,0.55,0.3,0.37,5.57,side dish,1,0,1,3,1
SYN-7310a877,Synthetic bakery products 1050,0.56,0.36,0.37,8.57,bakery products,3,1,0,9,1
SYN-3171dd01,Synthetic red meat 1051,1.19,0.79,0.39,18.59,red meat,1,0,1,7,1
SYN-bf4460b7,Synthetic vegetables 1052,1.17,0.72,0.66,17.58,vegetables,1,1,0,3,1
SYN-289221fb,Synthetic poultry 1053,1.15,0.38,0.5,12.66,poultry,2,0,1,1,1
SYN-353b6d01,Synthetic candy 1054,1.15,0.41,0.46,14.09,candy,2,0,1,2,1
SYN-e37328d3,Synthetic fruit 1055,0.78,0.74,0.36,15.12,fruit,1,1,0,4,1
SYN-0c6e80de,Synthetic candy 1056,0.72,0.62,0.61,9.44,candy,2,0,1,10,1
SYN-9af660f4,Synthetic confectionery 1057,1.06,0.54,0.55,19.29,confectionery,3,1,0,1,1
SYN-1cbd6ac2,Synthetic potatoe products 1058,1.03,0.47,0.48,11.23,potatoe products,3,0,1,9,1
SYN-bbbfa972,Synthetic confectionery 1059,0.77,0.52,0.48,5.67,confectionery,2,1,0,9,1
SYN-9fd25ee7,Synthetic confectionery 1060,0.77,0.72,0.45,16.1,confectionery,3,1,0,1,1
SYN-815eef75,Synthetic potatoe products 1061,0.57,0.43,0.41,11.76,potatoe products,3,0,1,2,1
SYN-6619455d,Synthetic confectionery 1062,1.13,0.43,0.46,13.97,confectionery,1,1,0,9,1
SYN-4ab380c7,Synthetic vegetables 1063,0.81,0.62,0.4,15.88,vegetables,1,1,0,7,1
SYN-f7c6643f,Synthetic vegetables 1064,0.68,0.4,0.59,9.17,vegetables,2,1,0,10,1
SYN-7afc76cc,Synthetic ice cream 1065,1.19,0.77,0.37,18.7,ice cream,1,1,0,8,1
SYN-7d727ad2,Synthetic bakery products 1066,0.8,0.59,0.39,13.94,bakery products,2,1,0,5,1
SYN-34b1ba5b,Synthetic confectionery 1067,0.79,0.59,0.53,20.19,confectionery,3,1,0,2,1
SYN-722fb6fd,Synthetic potatoe products 1068,1.19,0.79,0.55,14.5,potatoe products,1,0,1,7,1
SYN-ead67af4,Synthetic bakery products 1069,1.13,0.44,0.36,14.4,bakery products,1,1,0,10,1
SYN-da635441,Synthetic pizza 1070,0.96,0.55,0.52,18.13,pizza,2,0,0,7,1
SYN-29bfc921,Synthetic confectionery 1071,1.06,0.34,0.5,11.8,confectionery,3,1,0,3,1
SYN-7815ef4f,Synthetic pizza 1072,0.8,0.66,0.54,17.0,pizza,2,0,1,3,1
SYN-798b1797,Synthetic confectionery 1073,1.17,0.77,0.24,20.02,confectionery,2,1,0,10,1
SYN-210a2b3b,Synthetic fish 1074,0.56,0.33,0.37,7.47,fish,1,0,1,2,1
SYN-294e6551,Synthetic confectionery 1075,0.79,0.55,0.52,20.35,confectionery,2,1,0,10,1
SYN-ec8207ac,Synthetic ice cream 1076,1.11,0.49,0.32,15.21,ice cream,1,1,0,7,1
SYN-d861db53,Synthetic poultry 1077,1.09,0.49,0.5,16.0,poultry,2,0,1,3,1
SYN-2ee4440d,Synthetic candy 1078,0.79,0.56,0.54,19.86,candy,1,0,1,1,1
SYN-1692ecbe,Synthetic pizza 1079,1.03,0.33,0.45,11.52,pizza,1,0,0,1,1
SYN-bf3adcca,Synthetic confectionery 1080,1.15,0.4,0.49,13.0,confectionery,3,1,0,1,1
SYN-2e521f51,Synthetic poultry 1081,0.74,0.53,0.59,6.28,poultry,2,0,1,5,1
SYN-9a9de4cf,Synthetic instant meals 1082,1.13,0.44,0.54,14.8,instant meals,2,0,1,10,1
SYN-a6c01cb0,Synthetic vegetables 1083,1.18,0.78,0.38,15.18,vegetables,2,1,0,3,1
SYN-a2cb9b09,Synthetic confectionery 1084,0.57,0.3,0.34,5.37,confectionery,3,1,0,1,1
SYN-0e350b36,Synthetic instant meals 1085,0.8,0.71,0.29,13.81,instant meals,3,0,1,2,1
SYN-171ba8d1,Synthetic potatoe products 1086,1.07,0.53,0.56,19.25,potatoe products,1,0,1,2,1
SYN-3ac643a0,Synthetic confectionery 1087,0.55,0.39,0.46,9.72,confectionery,1,1,0,8,1
SYN-adb40fec,Synthetic bakery products 1088,0.78,0.53,0.56,20.69,bakery products,1,1,0,1,1
SYN-13576f46,Synthetic instant meals 1089,0.64,0.42,0.61,10.96,instant meals,3,0,1,4,1
SYN-50571e31,Synthetic instant meals 1090,1.18,0.79,0.57,14.33,instant meals,3,0,0,5,1
SYN-caed8746,Synthetic seafood 1091,0.79,0.58,0.52,18.29,seafood,2,0,1,4,1
SYN-725f7ff9,Synthetic dairy products 1092,0.66,0.43,0.61,11.28,dairy products,1,0,1,7,1
SYN-f2ffdfc4,Synthetic instant meals 1093,0.78,0.54,0.52,20.45,instant meals,3,0,1,10,1
SYN-3b87e16f,Synthetic confectionery 1094,1.14,0.42,0.5,14.73,confectionery,2,1,0,4,1
SYN-dc94e280,Synthetic dairy products 1095,0.5,0.28,0.47,3.16,dairy products,2,0,1,7,1
SYN-f156ce09,Synthetic vegetables 1096,0.83,0.56,0.22,13.02,vegetables,1,1,0,8,1
SYN-3373d652,Synthetic bakery products 1097,0.67,0.42,0.59,11.01,bakery products,1,1,0,5,1
SYN-4f17098e,Synthetic potatoe products 1098,1.13,0.46,0.51,15.35,potatoe products,1,0,1,9,1
SYN-00a52c4e,Synthetic candy 1099,0.68,0.41,0.61,11.01,candy,1,0,1,5,1
SYN-2dd0b1f9,Synthetic fruit 1100,0.78,0.54,0.56,20.06,fruit,2,1,0,1,1
SYN-813cbc4d,Synthetic bakery products 1101,1.16,0.42,0.38,12.98,bakery products,1,1,0,8,1
SYN-420cf52f,Synthetic confectionery 1102,1.16,0.41,0.46,14.88,confectionery,2,1,0,9,1
SYN-79b1a173,Synthetic candy 1103,1.04,0.56,0.34,16.95,candy,1,0,1,3,1
SYN-63468d24,Synthetic pizza 1104,0.74,0.5,0.65,16.88,pizza,2,0,1,8,1
SYN-7f75d3cd,Synthetic confectionery 1105,1.18,0.8,0.58,14.86,confectionery,1,1,0,1,1
SYN-4f73df37,Synthetic confectionery 1106,0.8,0.59,0.4,13.75,confectionery,3,1,0,6,1
SYN-eee32714,Synthetic instant meals 1107,0.57,0.38,0.54,7.4,instant meals,2,0,0,9,1
SYN-e1c4b8e4,Synthetic confectionery 1108,1.09,0.58,0.22,13.93,confectionery,2,1,0,2,1
SYN-1f5917dd,Synthetic confectionery 1109,0.71,0.38,0.54,7.95,confectionery,3,1,0,4,1
SYN-d0596be2,Synthetic non-food products 1110,1.16,0.66,0.66,11.16,non-food products,3,0,0,4,1
SYN-45f248af,Synthetic red meat 1111,0.7,0.4,0.57,9.79,red meat,1,0,1,8,1
SYN-a46be4db,Synthetic confectionery 1112,0.83,0.54,0.47,6.15,confectionery,3,1,0,6,1
SYN-ae6e920d,Synthetic bakery products 1113,1.12,0.39,0.5,12.44,bakery products,1,1,0,5,1
SYN-cbd832db,Synthetic bakery products 1114,1.06,0.56,0.5,19.01,bakery products,3,1,0,2,1
SYN-8210473a,Synthetic ice cream 1115,0.8,0.58,0.47,17.27,ice cream,2,1,0,10,1
SYN-ce09e6e2,Synthetic ice cream 1116,1.19,0.8,0.53,14.37,ice cream,3,1,0,2,1
SYN-f64d1960,Synthetic confectionery 1117,0.78,0.53,0.55,20.66,confectionery,2,1,0,5,1
SYN-b7b7ce32,Synthetic red meat 1118,0.67,0.41,0.61,10.46,red meat,3,0,1,1,1
SYN-b146dc20,Synthetic snack 1119,0.51,0.35,0.49,5.95,snack,1,0,1,9,1
SYN-39bcc017,Synthetic ice cream 1120,1.15,0.43,0.46,15.18,ice cream,3,1,0,5,1
SYN-9e2e4b61,Synthetic potatoe products 1121,1.07,0.53,0.55,18.6,potatoe products,2,0,1,7,1
SYN-74fb3b02,Synthetic bakery products 1122,0.63,0.41,0.57,11.11,bakery products,3,1,0,1,1
SYN-87431cdf,Synthetic confectionery 1123,1.14,0.44,0.39,14.89,confectionery,3,1,0,7,1
SYN-835ca078,Synthetic ice cream 1124,1.06,0.57,0.27,14.12,ice cream,2,1,0,1,1
SYN-788cc329,Synthetic candy 1125,1.08,0.53,0.34,16.15,candy,1,0,0,10,1
SYN-08635e0b,Synthetic non-food products 1126,0.6,0.41,0.42,11.95,non-food products,1,0,1,3,1
SYN-59ca9bfc,Synthetic confectionery 1127,0.65,0.4,0.54,10.3,confectionery,2,1,0,9,1
SYN-748a86e9,Synthetic dairy products 1128,1.08,0.54,0.53,18.88,dairy products,1,0,1,1,1
SYN-57c645c9,Synthetic confectionery 1129,0.75,0.36,0.34,14.63,confectionery,2,1,0,3,1
SYN-1aeba92e,Synthetic fish 1130,0.78,0.52,0.63,19.59,fish,2,0,1,9,1
SYN-873c5aec,Synthetic bakery products 1131,0.8,0.58,0.36,12.3,bakery products,1,1,0,5,1
SYN-8e2b1756,Synthetic candy 1132,1.0,0.53,0.56,19.22,candy,1,0,1,2,1
SYN-31a9175b,Synthetic fruit 1133,0.68,0.41,0.6,11.61,fruit,2,1,0,5,1
SYN-f6103cbe,Synthetic vegetables 1134,0.66,0.41,0.59,10.19,vegetables,2,1,0,6,1
SYN-db64f054,Synthetic confectionery 1135,1.18,0.8,0.49,14.29,confectionery,3,1,0,1,1
SYN-fd9d3e12,Synthetic potatoe products 1136,0.77,0.6,0.24,6.09,potatoe products,1,0,1,8,1
SYN-a9749a31,Synthetic pizza 1137,1.07,0.53,0.56,19.0,pizza,3,0,1,10,1
SYN-284531c7,Synthetic vegetables 1138,0.59,0.42,0.58,8.9,vegetables,3,1,0,8,1
SYN-6960ed09,Synthetic ice cream 1139,1.18,0.76,0.16,22.1,ice cream,2,1,0,8,1
SYN-0bfe863a,Synthetic candy 1140,0.99,0.51,0.39,6.73,candy,3,0,1,4,1
SYN-bce898f9,Synthetic fish 1141,0.82,0.59,0.36,13.55,fish,2,0,1,4,1
SYN-6e449958,Synthetic potatoe products 1142,0.58,0.42,0.38,12.3,potatoe products,1,0,1,7,1
SYN-be98ffe2,Synthetic confectionery 1143,0.62,0.4,0.49,11.08,confectionery,3,1,0,5,1
SYN-aaadda1a,Synthetic ice cream 1144,0.78,0.52,0.58,20.15,ice cream,2,1,0,4,1
SYN-9a3f7638,Synthetic confectionery 1145,0.78,0.47,0.58,20.36,confectionery,2,1,0,10,1
SYN-eabb1c5d,Synthetic confectionery 1146,1.19,0.79,0.58,13.71,confectionery,3,1,0,9,1
SYN-09a9a8a9,Synthetic red meat 1147,0.76,0.43,0.62,16.33,red meat,2,0,1,1,1
SYN-33d06a33,Synthetic snack 1148,0.7,0.43,0.6,11.03,snack,2,0,1,3,1
SYN-21995c7e,Synthetic fruit 1149,1.13,0.48,0.64,10.98,fruit,1,1,0,9,1
SYN-2c7b7c35,Synthetic candy 1150,1.14,0.44,0.45,14.82,candy,3,0,1,4,1
SYN-5ea3fbfa,Synthetic bakery products 1151,0.68,0.41,0.61,11.39,bakery products,1,1,0,1,1
SYN-f66fd9bc,Synthetic seafood 1152,0.68,0.41,0.6,10.33,seafood,1,0,1,5,1
SYN-942c6049,Synthetic ice cream 1153,1.1,0.47,0.51,14.82,ice cream,1,1,0,2,1
SYN-41712e2d,Synthetic confectionery 1154,1.18,0.79,0.51,14.38,confectionery,1,1,0,10,1
SYN-d4d2eb3c,Synthetic vegetables 1155,0.72,0.47,0.56,7.01,vegetables,1,1,0,7,1
SYN-bd85d7ec,Synthetic confectionery 1156,1.09,0.52,0.56,17.83,confectionery,2,1,0,2,1
SYN-8191afa5,Synthetic confectionery 1157,1.07,0.54,0.55,19.59,confectionery,1,1,0,5,1
SYN-7cbca621,Synthetic fish 1158,0.87,0.52,0.57,17.51,fish,2,0,1,1,1
SYN-0fc4b917,Synthetic poultry 1159,1.07,0.54,0.54,19.21,poultry,2,0,1,2,1
SYN-d95a8031,Synthetic confectionery 1160,0.74,0.52,0.62,17.9,confectionery,2,1,0,2,1
SYN-5261fa4d,Synthetic fruit 1161,0.78,0.54,0.55,20.56,fruit,2,1,0,1,1
SYN-6c3d7043,Synthetic poultry 1162,0.76,0.53,0.48,21.36,poultry,3,0,1,8,1
SYN-e19bb953,Synthetic pizza 1163,1.11,0.47,0.51,15.27,pizza,3,0,1,3,1
SYN-af788c61,Synthetic red meat 1164,0.55,0.26,0.36,3.81,red meat,1,0,1,1,1
SYN-b5b6d5c6,Synthetic pizza 1165,1.13,0.51,0.7,17.97,pizza,3,0,1,6,1
SYN-2aba49f7,Synthetic seafood 1166,1.18,0.79,0.54,13.89,seafood,3,0,1,4,1
SYN-4f093c1b,Synthetic confectionery 1167,1.17,0.76,0.19,19.55,confectionery,1,1,0,1,1
SYN-99a23666,Synthetic confectionery 1168,1.1,0.51,0.54,17.22,confectionery,1,1,0,4,1
SYN-8f8dbf3b,Synthetic seafood 1169,1.18,0.79,0.55,15.84,seafood,3,0,1,6,1
SYN-230a9ef8,Synthetic confectionery 1170,0.55,0.4,0.56,7.69,confectionery,1,1,0,9,1
SYN-837f58e6,Synthetic instant meals 1171,1.15,0.5,0.68,11.12,instant meals,3,0,1,5,1
SYN-275bde96,Synthetic ice cream 1172,0.67,0.4,0.6,10.11,ice cream,1,1,0,9,1
SYN-76b5df6f,Synthetic seafood 1173,1.09,0.45,0.46,11.53,seafood,2,0,1,2,1
SYN-1bf61a85,Synthetic confectionery 1174,0.92,0.26,0.3,10.4,confectionery,1,1,0,8,1
SYN-b7045f68,Synthetic red meat 1175,0.56,0.31,0.35,6.36,red meat,3,0,0,6,1
SYN-47f34739,Synthetic confectionery 1176,0.73,0.52,0.41,20.64,confectionery,2,1,0,8,1
SYN-cc905dce,Synthetic poultry 1177,0.78,0.55,0.55,19.89,poultry,1,0,1,5,1
SYN-3318da2b,Synthetic side dish 1178,1.18,0.79,0.58,13.31,side dish,3,0,1,10,1
SYN-795b2b92,Synthetic bakery products 1179,1.18,0.79,0.43,14.65,bakery products,2,1,0,10,1
SYN-37992e4d,Synthetic potatoe products 1180,0.7,0.42,0.62,11.37,potatoe products,1,0,1,1,1
SYN-f7fd6fa0,Synthetic bakery products 1181,0.79,0.33,0.33,15.89,bakery products,2,1,0,1,1
SYN-d125cea5,Synthetic side dish 1182,1.18,0.8,0.56,14.58,side dish,2,0,1,7,1
SYN-947b2609,Synthetic side dish 1183,1.18,0.79,0.51,14.24,side dish,3,0,1,3,1
SYN-30faf6c6,Synthetic seafood 1184,0.84,0.51,0.58,16.98,seafood,1,0,1,4,1
SYN-4d3c0024,Synthetic confectionery 1185,0.72,0.48,0.64,15.72,confectionery,1,1,0,7,1
SYN-31af8339,Synthetic instant meals 1186,0.55,0.43,0.53,9.47,instant meals,2,0,1,4,1
SYN-bcc27c4f,Synthetic confectionery 1187,1.11,0.5,0.57,16.63,confectionery,1,1,0,3,1
SYN-ece14850,Synthetic bakery products 1188,1.18,0.79,0.52,15.08,bakery products,2,1,0,10,1
SYN-3c6c0f1b,Synthetic fruit 1189,1.07,0.55,0.53,19.06,fruit,3,1,0,9,1
SYN-2fd4e8fb,Synthetic confectionery 1190,0.64,0.39,0.4,13.21,confectionery,1,1,0,8,1
SYN-2d277ffa,Synthetic seafood 1191,1.08,0.53,0.33,15.81,seafood,3,0,1,4,1
SYN-5b13c7fa,Synthetic fruit 1192,0.46,0.37,0.55,3.61,fruit,3,1,0,10,1
SYN-002d1bad,Synthetic pizza 1193,0.61,0.42,0.53,11.24,pizza,1,0,1,4,1
SYN-5ad78235,Synthetic bakery products 1194,1.15,0.41,0.4,14.05,bakery products,2,1,0,8,1
SYN-168ac530,Synthetic ice 1195,0.77,0.46,0.5,6.24,ice,2,0,1,9,1
SYN-4e4f0ee7,Synthetic bakery products 1196,0.78,0.63,0.59,18.05,bakery products,2,1,0,6,1
SYN-1fc7d46b,Synthetic candy 1197,0.71,0.47,0.63,14.53,candy,1,0,1,3,1
SYN-44f7c3e8,Synthetic potatoe products 1198,0.74,0.54,0.45,21.25,potatoe products,2,0,1,9,1
SYN-c977783c,Synthetic vegetables 1199,0.52,0.41,0.58,7.6,vegetables,3,1,0,4,1
SYN-3c10285c,Synthetic potatoe products 1200,0.78,0.53,0.57,19.83,potatoe products,1,0,0,1,1
SYN-760e2e9e,Synthetic fish 1201,0.61,0.41,0.44,11.96,fish,2,0,1,7,1
SYN-49fd9f16,Synthetic confectionery 1202,0.78,0.54,0.57,20.02,confectionery,2,1,0,4,1
SYN-c9ca6dc1,Synthetic fish 1203,0.79,0.53,0.27,11.63,fish,3,0,1,2,1
SYN-aaa0e95d,Synthetic bakery products 1204,0.77,0.53,0.61,19.62,bakery products,2,1,0,1,1
SYN-a780cdca,Synthetic instant meals 1205,0.68,0.39,0.53,11.64,instant meals,3,0,1,2,1
SYN-5aa4b745,Synthetic bakery products 1206,1.12,0.36,0.49,11.81,bakery products,2,1,0,4,1
SYN-737a3967,Synthetic instant meals 1207,0.59,0.4,0.47,6.76,instant meals,2,0,1,6,1
SYN-8a7dc9a3,Synthetic bakery products 1208,0.99,0.56,0.49,18.32,bakery products,3,1,0,5,1
SYN-7dabebf4,Synthetic pizza 1209,1.12,0.41,0.48,12.58,pizza,1,0,1,6,1
SYN-891a7530,Synthetic dairy products 1210,1.13,0.42,0.39,11.42,dairy products,1,0,1,3,1
SYN-bd1c6ed7,Synthetic bakery products 1211,1.07,0.33,0.47,11.56,bakery products,1,1,0,5,1
SYN-ba131490,Synthetic potatoe products 1212,0.77,0.53,0.61,19.69,potatoe products,1,0,1,10,1
SYN-69aa7cd8,Synthetic bakery products 1213,0.8,0.54,0.55,20.84,bakery products,3,1,0,5,1
SYN-5e2b4dcb,Synthetic fish 1214,1.13,0.45,0.57,17.92,fish,1,0,1,7,1
SYN-36ecee1f,Synthetic seafood 1215,1.04,0.34,0.49,10.33,seafood,1,0,1,8,1
SYN-8b7f8173,Synthetic potatoe products 1216,0.76,0.39,0.61,14.56,potatoe products,1,0,1,1,1
SYN-f21ea61f,Synthetic bakery products 1217,0.54,0.29,0.41,5.47,bakery products,1,1,0,5,1
SYN-7dea71dd,Synthetic ice cream 1218,0.78,0.54,0.53,21.05,ice cream,2,1,0,1,1
SYN-b714bafd,Synthetic confectionery 1219,1.18,0.8,0.54,14.8,confectionery,1,1,0,6,1
SYN-b6327eae,Synthetic bakery products 1220,1.04,0.5,0.39,11.24,bakery products,1,1,0,9,1
SYN-a1ff3254,Synthetic pizza 1221,1.15,0.5,0.66,20.78,pizza,3,0,1,4,1
SYN-ffaaef55,Synthetic fish 1222,1.16,0.41,0.47,14.94,fish,2,0,1,4,1
SYN-aded3c83,Synthetic seafood 1223,0.8,0.59,0.45,16.16,seafood,1,0,1,5,1
SYN-58b20bb1,Synthetic vegetables 1224,1.18,0.77,0.17,22.39,vegetables,3,1,0,2,1
SYN-5e6f5aae,Synthetic confectionery 1225,0.94,0.58,0.23,10.81,confectionery,2,1,0,4,1
SYN-f4cf8da3,Synthetic ice cream 1226,1.18,0.79,0.61,15.2,ice cream,3,1,0,3,1
SYN-1146e31d,Synthetic dairy products 1227,1.15,0.42,0.49,15.3,dairy products,1,0,1,1,1
SYN-cb7f0859,Synthetic side dish 1228,1.1,0.49,0.62,13.13,side dish,1,0,1,9,1
SYN-1312f00a,Synthetic confectionery 1229,0.73,0.38,0.58,13.23,confectionery,3,1,0,2,1
SYN-b3e0de28,Synthetic confectionery 1230,0.62,0.42,0.58,9.21,confectionery,3,1,0,3,1
SYN-17693298,Synthetic fruit 1231,0.78,0.38,0.58,16.11,fruit,3,1,0,8,1
SYN-8b635d5c,Synthetic fruit 1232,0.78,0.54,0.55,20.01,fruit,3,1,0,3,1
SYN-183309c2,Synthetic vegetables 1233,1.14,0.4,0.49,13.14,vegetables,2,1,0,7,1
SYN-96ca312d,Synthetic vegetables 1234,0.61,0.41,0.37,13.38,vegetables,3,1,0,4,1
SYN-c365e783,Synthetic bakery products 1235,1.07,0.54,0.55,19.16,bakery products,3,1,0,10,1
SYN-2d66b336,Synthetic instant meals 1236,0.81,0.32,0.32,16.02,instant meals,1,0,1,5,1
SYN-54e8cae6,Synthetic confectionery 1237,0.79,0.56,0.51,20.81,confectionery,2,1,0,10,1
SYN-5d4b86ae,Synthetic fish 1238,0.67,0.41,0.59,10.92,fish,2,0,1,10,1
SYN-7aa8d593,Synthetic pizza 1239,1.18,0.75,0.15,14.0,pizza,3,0,0,10,1
SYN-571e7273,Synthetic confectionery 1240,1.07,0.54,0.55,19.37,confectionery,3,1,0,1,1
SYN-20a675f7,Synthetic bakery products 1241,0.66,0.42,0.6,10.77,bakery products,1,1,0,3,1
SYN-697c816f,Synthetic poultry 1242,0.78,0.53,0.58,19.74,poultry,2,0,1,2,1
SYN-f8875aa6,Synthetic vegetables 1243,0.78,0.54,0.55,20.43,vegetables,3,1,0,6,1
SYN-5c43e537,Synthetic potatoe products 1244,0.78,0.53,0.59,20.52,potatoe products,3,0,1,6,1
SYN-cd166999,Synthetic instant meals 1245,1.17,0.78,0.42,13.87,instant meals,1,0,1,9,1
SYN-6d6e3a5f,Synthetic red meat 1246,0.75,0.52,0.62,18.04,red meat,1,0,0,4,1
SYN-ae97221b,Synthetic poultry 1247,0.81,0.58,0.39,13.6,poultry,3,0,0,10,1
SYN-4c5b2195,Synthetic herbs/spice 1248,0.92,0.75,0.52,15.05,herbs/spice,1,0,1,10,1
SYN-4f1e50e4,Synthetic poultry 1249,0.78,0.42,0.43,8.24,poultry,2,0,1,8,1
SYN-547f934a,Synthetic pizza 1250,0.78,0.54,0.51,21.07,pizza,2,0,1,8,1
SYN-3505a800,Synthetic confectionery 1251,0.66,0.4,0.59,10.46,confectionery,2,1,0,6,1
SYN-3c8a7cd6,Synthetic fish 1252,0.74,0.38,0.29,4.01,fish,3,0,1,3,1
SYN-5b4ae209,Synthetic snack 1253,0.8,0.56,0.52,5.56,snack,3,0,1,3,1
SYN-9cc2bfd1,Synthetic confectionery 1254,0.67,0.41,0.58,10.86,confectionery,2,1,0,5,1
SYN-b6ab89b0,Synthetic ice cream 1255,0.81,0.34,0.39,13.42,ice cream,3,1,0,8,1
SYN-23c9faba,Synthetic confectionery 1256,1.14,0.39,0.49,12.39,confectionery,1,1,0,5,1
SYN-26a39eba,Synthetic confectionery 1257,1.1,0.77,0.54,14.97,confectionery,1,1,0,1,1
SYN-fb2fe2fa,Synthetic confectionery 1258,0.76,0.52,0.48,5.32,confectionery,2,1,0,5,1
SYN-f19c1832,Synthetic potatoe products 1259,1.17,0.51,0.54,7.06,potatoe products,2,0,1,10,1
SYN-78fc4bc6,Synthetic ice cream 1260,0.61,0.27,0.33,3.7,ice cream,1,1,0,5,1
SYN-bb68478e,Synthetic instant meals 1261,1.15,0.78,0.5,14.95,instant meals,3,0,1,3,1
SYN-2d975222,Synthetic instant meals 1262,0.8,0.59,0.25,10.76,instant meals,3,0,1,7,1
SYN-3eb51e53,Synthetic pizza 1263,1.18,0.76,0.28,14.94,pizza,2,0,1,8,1
SYN-fb82f7d0,Synthetic candy 1264,0.59,0.41,0.45,11.4,candy,2,0,1,9,1
SYN-51c3781b,Synthetic snack 1265,0.78,0.54,0.54,20.56,snack,2,0,1,8,1
SYN-caddddc7,Synthetic non-food products 1266,0.77,0.53,0.59,18.6,non-food products,2,0,1,10,1
SYN-5bb1f234,Synthetic poultry 1267,0.71,0.39,0.6,12.1,poultry,3,0,0,1,1
SYN-e76f9c63,Synthetic bakery products 1268,0.78,0.62,0.52,10.0,bakery products,2,1,0,4,1
SYN-05df5685,Synthetic ice cream 1269,0.58,0.24,0.36,2.82,ice cream,2,1,0,3,1
SYN-ed351b7c,Synthetic vegetables 1270,0.55,0.4,0.39,10.31,vegetables,2,1,0,9,1
SYN-14aac625,Synthetic vegetables 1271,1.07,0.55,0.52,18.73,vegetables,2,1,0,8,1
SYN-0c7bf024,Synthetic confectionery 1272,1.13,0.45,0.43,12.64,confectionery,3,1,0,8,1
SYN-1fd59c9c,Synthetic red meat 1273,0.85,0.31,0.29,10.4,red meat,1,0,1,10,1
SYN-5210342f,Synthetic potatoe products 1274,0.65,0.41,0.6,10.8,potatoe products,2,0,1,9,1
SYN-134d6172,Synthetic bakery products 1275,1.09,0.51,0.55,16.93,bakery products,1,1,0,2,1
SYN-af728df2,Synthetic side dish 1276,0.64,0.42,0.59,10.59,side dish,3,0,0,8,1
SYN-d94d0239,Synthetic fish 1277,0.74,0.51,0.42,20.82,fish,2,0,1,5,1
SYN-a79d246a,Synthetic bakery products 1278,1.0,0.32,0.47,10.35,bakery products,3,1,0,4,1
SYN-3708dbe1,Synthetic poultry 1279,1.18,0.8,0.6,14.37,poultry,1,0,1,8,1
SYN-1f544a86,Synthetic vegetables 1280,0.81,0.77,0.28,11.6,vegetables,2,1,0,8,1
SYN-48f576a7,Synthetic confectionery 1281,0.7,0.39,0.36,14.15,confectionery,2,1,0,3,1
SYN-85e4bfe3,Synthetic pizza 1282,1.13,0.39,0.5,13.02,pizza,2,0,1,6,1
SYN-cc6e0062,Synthetic bakery products 1283,0.81,0.59,0.41,14.21,bakery products,1,1,0,10,1
SYN-7ae51444,Synthetic instant meals 1284,0.76,0.54,0.28,9.86,instant meals,2,0,1,6,1
SYN-a6117a27,Synthetic potatoe products 1285,0.77,0.54,0.58,19.44,potatoe products,1,0,1,4,1
SYN-5612a905,Synthetic ice cream 1286,1.09,0.54,0.53,18.57,ice cream,1,1,0,3,1
SYN-5ea4f12c,Synthetic instant meals 1287,1.11,0.48,0.56,15.36,instant meals,2,0,1,7,1
SYN-776acb22,Synthetic vegetables 1288,0.78,0.54,0.55,20.55,vegetables,1,1,0,1,1
SYN-cadc1335,Synthetic bakery products 1289,0.87,0.29,0.31,13.2,bakery products,1,1,0,7,1
SYN-4afea216,Synthetic snack 1290,0.79,0.54,0.58,19.51,snack,2,0,1,6,1
SYN-efe232b5,Synthetic confectionery 1291,0.73,0.4,0.6,13.6,confectionery,1,1,0,5,1
SYN-57e885d9,Synthetic vegetables 1292,0.71,0.45,0.56,7.03,vegetables,1,1,0,2,1
SYN-5627b49b,Synthetic confectionery 1293,0.96,0.44,0.43,10.11,confectionery,1,1,0,10,1
SYN-cc8b403f,Synthetic snack 1294,0.77,0.54,0.57,20.17,snack,3,0,1,9,1
SYN-349d3088,Synthetic potatoe products 1295,0.79,0.67,0.51,17.89,potatoe products,3,0,1,2,1
SYN-1b976d2f,Synthetic candy 1296,0.79,0.59,0.4,17.54,candy,1,0,1,5,1
SYN-03a60659,Synthetic confectionery 1297,0.79,0.53,0.58,19.72,confectionery,2,1,0,10,1
SYN-90e283e7,Synthetic bakery products 1298,0.71,0.45,0.61,13.94,bakery products,1,1,0,2,1
SYN-a9a26faf,Synthetic seafood 1299,0.84,0.36,0.31,11.1,seafood,1,0,1,1,1
SYN-a59c31cc,Synthetic ice cream 1300,0.75,0.38,0.6,14.01,ice cream,2,1,0,9,1
SYN-631333cc,Synthetic bakery products 1301,1.18,0.8,0.52,14.28,bakery products,3,1,0,9,1
SYN-f690ade7,Synthetic vegetables 1302,1.12,0.49,0.53,16.49,vegetables,2,1,0,2,1
SYN-dbd68d61,Synthetic confectionery 1303,1.13,0.69,0.21,19.39,confectionery,3,1,0,6,1
